timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T19:17:00Z,112.15,13.1,0.0,0.77,0.16,484
2026-06-01T19:17:30Z,110.52,41.3,0.0,0.54,0.19,481
2026-06-01T19:18:00Z,119.33,32.6,1.5,0.03,0.22,452
2026-06-01T19:18:30Z,112.59,22.4,0.0,0.49,0.29,446
2026-06-01T19:19:00Z,107.82,19.1,0.0,0.6,0.06,462
2026-06-01T19:19:30Z,93.13,39.4,1.29,0.06,0.21,436
2026-06-01T19:20:00Z,112.09,21.3,1.41,0.74,0.08,491
2026-06-01T19:20:30Z,98.26,15.2,0.0,0.23,0.26,479
2026-06-01T19:21:00Z,106.3,10.0,0.0,0.18,0.14,460
2026-06-01T19:21:30Z,111.41,13.3,0.0,0.26,0.06,480
2026-06-01T19:22:00Z,106.42,29.6,0.0,0.25,0.17,488
2026-06-01T19:22:30Z,120.49,13.6,0.02,0.16,0.07,470
2026-06-01T19:23:00Z,98.5,40.7,0.0,0.66,0.26,472
2026-06-01T19:23:30Z,115.77,10.0,0.76,0.39,0.09,458
2026-06-01T19:24:00Z,102.53,39.7,0.0,0.63,0.08,487
2026-06-01T19:24:30Z,104.85,10.0,1.48,0.19,0.08,472
2026-06-01T19:25:00Z,103.92,10.0,1.5,0.63,0.11,466
2026-06-01T19:25:30Z,105.93,24.5,0.02,0.05,0.27,480
2026-06-01T19:26:00Z,117.7,10.0,0.0,0.06,0.22,445
2026-06-01T19:26:30Z,97.52,25.0,0.0,0.34,0.04,446
2026-06-01T19:27:00Z,107.64,10.0,0.05,0.67,0.02,486
2026-06-01T19:27:30Z,117.77,10.0,0.0,0.27,0.18,490
2026-06-01T19:28:00Z,102.3,26.0,0.0,0.68,0.25,483
2026-06-01T19:28:30Z,103.45,30.5,1.5,0.04,0.13,464
2026-06-01T19:29:00Z,94.77,20.7,0.0,0.47,0.27,481
2026-06-01T19:29:30Z,110.5,41.7,0.24,0.26,0.18,479
2026-06-01T19:30:00Z,102.09,17.6,0.0,0.52,0.18,463
2026-06-01T19:30:30Z,107.28,19.8,0.0,0.17,0.25,484
2026-06-01T19:31:00Z,101.16,18.5,0.87,0.46,0.22,468
2026-06-01T19:31:30Z,124.81,10.0,0.0,0.74,0.1,457
2026-06-01T19:32:00Z,124.83,24.2,1.5,0.36,0.28,479
2026-06-01T19:32:30Z,100.35,58.2,0.0,0.39,0.03,469
2026-06-01T19:33:00Z,109.1,10.3,0.08,0.05,0.07,478
2026-06-01T19:33:30Z,121.93,10.0,0.0,0.27,0.03,475
2026-06-01T19:34:00Z,119.28,10.0,0.36,0.06,0.24,492
2026-06-01T19:34:30Z,111.04,37.3,0.0,0.56,0.14,463
2026-06-01T19:35:00Z,104.3,14.8,0.0,0.15,0.05,478
2026-06-01T19:35:30Z,114.69,10.0,0.0,0.61,0.28,482
2026-06-01T19:36:00Z,94.11,12.0,0.0,0.11,0.03,471
2026-06-01T19:36:30Z,109.25,44.3,0.0,0.59,0.15,474
2026-06-01T19:37:00Z,110.56,12.0,0.0,0.62,0.18,448
2026-06-01T19:37:30Z,112.23,10.0,0.02,0.02,0.26,488
2026-06-01T19:38:00Z,119.47,31.0,0.0,0.24,0.08,481
2026-06-01T19:38:30Z,111.67,11.6,0.47,0.49,0.28,470
2026-06-01T19:39:00Z,110.31,10.0,0.1,0.49,0.11,457
2026-06-01T19:39:30Z,112.69,10.0,0.89,0.55,0.0,461
2026-06-01T19:40:00Z,113.13,30.1,1.5,0.37,0.17,476
2026-06-01T19:40:30Z,117.0,28.2,1.5,0.41,0.29,453
2026-06-01T19:41:00Z,117.48,10.0,0.0,0.31,0.21,472
2026-06-01T19:41:30Z,115.5,26.7,0.0,0.16,0.28,472
2026-06-01T19:42:00Z,106.4,10.0,1.5,0.5,0.18,505
2026-06-01T19:42:30Z,108.98,10.0,1.36,0.33,0.23,472
2026-06-01T19:43:00Z,127.34,10.0,0.07,0.73,0.29,472
2026-06-01T19:43:30Z,113.13,10.0,0.29,0.51,0.27,478
2026-06-01T19:44:00Z,112.8,33.1,0.0,0.5,0.12,474
2026-06-01T19:44:30Z,108.01,23.3,0.0,0.37,0.24,464
2026-06-01T19:45:00Z,97.32,11.8,0.0,0.09,0.23,479
2026-06-01T19:45:30Z,119.88,26.0,1.2,0.02,0.04,488
2026-06-01T19:46:00Z,108.94,10.0,0.0,0.6,0.1,502
2026-06-01T19:46:30Z,109.98,16.5,0.24,0.41,0.03,493
2026-06-01T19:47:00Z,113.2,34.2,0.0,0.34,0.0,481
2026-06-01T19:47:30Z,97.02,10.0,0.25,0.44,0.13,487
2026-06-01T19:48:00Z,105.65,43.8,0.0,0.34,0.18,458
2026-06-01T19:48:30Z,118.95,14.1,0.0,0.2,0.11,461
2026-06-01T19:49:00Z,110.6,35.5,0.5,0.21,0.03,479
2026-06-01T19:49:30Z,119.35,35.0,0.87,0.61,0.1,482
2026-06-01T19:50:00Z,124.55,19.7,0.0,0.07,0.18,484
2026-06-01T19:50:30Z,116.66,10.0,1.5,0.4,0.02,490
2026-06-01T19:51:00Z,118.92,20.5,0.01,0.45,0.27,491
2026-06-01T19:51:30Z,104.08,12.1,0.0,0.46,0.16,464
2026-06-01T19:52:00Z,108.1,32.5,0.98,0.79,0.12,493
2026-06-01T19:52:30Z,106.04,22.2,0.95,0.15,0.24,469
2026-06-01T19:53:00Z,118.25,53.5,0.48,0.37,0.15,462
2026-06-01T19:53:30Z,102.53,11.7,0.0,0.79,0.19,492
2026-06-01T19:54:00Z,116.33,10.0,1.5,0.37,0.13,501
2026-06-01T19:54:30Z,94.3,43.0,0.04,0.43,0.15,478
2026-06-01T19:55:00Z,105.41,10.0,0.2,0.74,0.15,482
2026-06-01T19:55:30Z,115.77,10.0,0.01,0.26,0.14,467
2026-06-01T19:56:00Z,113.38,39.2,1.11,0.07,0.05,484
2026-06-01T19:56:30Z,118.08,27.4,0.4,0.48,0.12,448
2026-06-01T19:57:00Z,114.77,41.4,1.23,0.34,0.06,457
2026-06-01T19:57:30Z,105.3,18.2,1.17,0.27,0.06,492
2026-06-01T19:58:00Z,113.67,13.3,0.71,0.14,0.11,478
2026-06-01T19:58:30Z,98.4,14.2,0.21,0.73,0.28,505
2026-06-01T19:59:00Z,126.35,36.6,0.19,0.08,0.25,484
2026-06-01T19:59:30Z,120.57,13.3,0.73,0.41,0.26,460
2026-06-01T20:00:00Z,104.57,27.7,0.0,0.0,0.05,489
2026-06-01T20:00:30Z,115.53,26.1,0.0,0.0,0.06,499
2026-06-01T20:01:00Z,106.53,29.6,0.91,1.24,0.03,501
2026-06-01T20:01:30Z,102.28,18.0,0.74,0.0,0.22,475
2026-06-01T20:02:00Z,109.11,10.0,0.44,0.73,0.24,477
2026-06-01T20:02:30Z,107.39,26.4,1.41,0.0,0.08,522
2026-06-01T20:03:00Z,118.36,22.1,0.77,0.0,0.07,476
2026-06-01T20:03:30Z,105.91,27.5,1.36,0.78,0.26,488
2026-06-01T20:04:00Z,117.55,10.0,1.84,0.0,0.02,498
2026-06-01T20:04:30Z,106.64,40.7,0.98,1.24,0.1,464
2026-06-01T20:05:00Z,114.11,26.2,0.97,0.33,0.0,482
2026-06-01T20:05:30Z,109.14,15.5,0.17,0.0,0.24,489
2026-06-01T20:06:00Z,125.67,10.0,2.71,1.57,0.03,485
2026-06-01T20:06:30Z,118.17,45.7,0.82,0.0,0.26,468
2026-06-01T20:07:00Z,109.66,14.9,2.67,1.39,0.22,509
2026-06-01T20:07:30Z,93.03,10.0,0.0,0.0,0.29,488
2026-06-01T20:08:00Z,107.98,10.0,0.73,0.0,0.2,499
2026-06-01T20:08:30Z,103.6,41.2,1.14,1.63,0.21,472
2026-06-01T20:09:00Z,108.58,25.8,2.38,1.93,0.12,479
2026-06-01T20:09:30Z,110.95,10.2,1.05,0.0,0.27,463
2026-06-01T20:10:00Z,112.22,34.5,1.44,1.44,0.05,484
2026-06-01T20:10:30Z,118.45,21.0,0.63,0.0,0.19,478
2026-06-01T20:11:00Z,116.31,19.5,1.11,0.62,0.28,518
2026-06-01T20:11:30Z,109.37,45.6,1.9,1.47,0.18,485
2026-06-01T20:12:00Z,102.44,38.9,0.65,1.16,0.22,446
2026-06-01T20:12:30Z,109.3,28.6,2.15,1.1,0.18,465
2026-06-01T20:13:00Z,108.55,32.3,2.29,1.2,0.05,479
2026-06-01T20:13:30Z,104.2,34.1,1.35,2.48,0.23,477
2026-06-01T20:14:00Z,114.92,32.1,0.76,1.18,0.21,481
2026-06-01T20:14:30Z,118.78,29.4,1.21,0.0,0.16,451
2026-06-01T20:15:00Z,105.51,11.0,1.12,2.15,0.2,462
2026-06-01T20:15:30Z,114.84,28.2,0.8,0.66,0.28,471
2026-06-01T20:16:00Z,99.06,10.0,0.72,1.17,0.09,491
2026-06-01T20:16:30Z,105.9,24.6,2.01,2.74,0.24,510
2026-06-01T20:17:00Z,94.18,18.0,1.44,0.0,0.24,462
2026-06-01T20:17:30Z,106.35,50.5,1.38,1.08,0.22,468
2026-06-01T20:18:00Z,132.49,20.5,0.97,1.12,0.03,472
2026-06-01T20:18:30Z,111.18,23.8,2.62,3.03,0.25,492
2026-06-01T20:19:00Z,114.48,29.2,1.37,0.0,0.02,497
2026-06-01T20:19:30Z,108.21,44.0,1.81,1.6,0.11,482
2026-06-01T20:20:00Z,121.93,28.9,0.92,0.31,0.04,476
2026-06-01T20:20:30Z,121.05,30.5,1.75,1.27,0.08,472
2026-06-01T20:21:00Z,110.63,19.3,2.73,3.62,0.05,474
2026-06-01T20:21:30Z,107.28,11.5,2.0,3.25,0.28,485
2026-06-01T20:22:00Z,98.67,17.0,1.0,0.27,0.22,485
2026-06-01T20:22:30Z,125.84,30.3,0.42,0.0,0.03,488
2026-06-01T20:23:00Z,108.5,57.8,0.45,0.81,0.06,467
2026-06-01T20:23:30Z,111.53,45.8,2.29,3.35,0.26,478
2026-06-01T20:24:00Z,116.55,14.2,3.04,3.48,0.07,484
2026-06-01T20:24:30Z,99.52,25.1,1.22,0.89,0.07,487
2026-06-01T20:25:00Z,114.71,16.5,1.71,2.77,0.28,480
2026-06-01T20:25:30Z,105.29,29.0,2.17,0.45,0.05,476
2026-06-01T20:26:00Z,101.89,30.9,3.44,3.35,0.05,494
2026-06-01T20:26:30Z,113.52,12.1,1.96,3.81,0.02,474
2026-06-01T20:27:00Z,97.49,27.1,1.62,1.57,0.05,478
2026-06-01T20:27:30Z,105.63,23.3,0.43,0.54,0.16,493
2026-06-01T20:28:00Z,111.48,20.0,2.3,2.4,0.05,499
2026-06-01T20:28:30Z,113.4,37.6,2.76,2.36,0.05,478
2026-06-01T20:29:00Z,122.07,31.1,1.79,2.42,0.21,470
2026-06-01T20:29:30Z,114.06,23.5,2.29,4.29,0.22,491
2026-06-01T20:30:00Z,120.18,23.0,2.77,3.92,0.07,485
2026-06-01T20:30:30Z,111.34,47.8,3.47,4.36,0.03,483
2026-06-01T20:31:00Z,119.61,51.1,2.58,4.44,0.19,469
2026-06-01T20:31:30Z,110.78,25.8,2.02,3.88,0.14,445
2026-06-01T20:32:00Z,110.46,20.5,2.34,1.46,0.29,466
2026-06-01T20:32:30Z,98.87,35.2,2.51,2.41,0.27,487
2026-06-01T20:33:00Z,106.82,33.8,2.28,0.88,0.19,469
2026-06-01T20:33:30Z,106.55,46.5,4.27,4.72,0.16,447
2026-06-01T20:34:00Z,112.16,24.8,3.83,4.09,0.21,457
2026-06-01T20:34:30Z,109.59,49.5,2.16,2.51,0.15,479
2026-06-01T20:35:00Z,113.03,15.4,2.71,4.18,0.15,472
2026-06-01T20:35:30Z,110.19,36.1,2.58,1.66,0.11,481
2026-06-01T20:36:00Z,103.04,13.9,3.09,2.3,0.02,485
2026-06-01T20:36:30Z,106.46,14.3,1.94,1.07,0.16,486
2026-06-01T20:37:00Z,109.16,25.6,1.94,2.34,0.13,457
2026-06-01T20:37:30Z,101.16,43.8,3.34,3.25,0.1,481
2026-06-01T20:38:00Z,104.23,15.2,4.41,5.09,0.24,447
2026-06-01T20:38:30Z,113.92,23.3,3.43,3.08,0.2,467
2026-06-01T20:39:00Z,101.7,51.1,1.98,2.19,0.25,461
2026-06-01T20:39:30Z,102.24,10.9,2.92,4.6,0.2,456
2026-06-01T20:40:00Z,100.69,45.9,2.73,5.15,0.03,477
2026-06-01T20:40:30Z,116.7,18.7,3.3,4.17,0.07,447
2026-06-01T20:41:00Z,101.69,41.1,2.04,3.05,0.21,456
2026-06-01T20:41:30Z,109.18,10.0,1.96,2.96,0.11,449
2026-06-01T20:42:00Z,100.9,27.6,3.08,2.3,0.26,463
2026-06-01T20:42:30Z,113.09,49.9,2.79,3.33,0.13,457
2026-06-01T20:43:00Z,96.69,62.6,2.34,2.93,0.29,477
2026-06-01T20:43:30Z,109.24,36.6,2.58,2.51,0.16,463
2026-06-01T20:44:00Z,105.29,44.1,4.09,5.05,0.13,462
2026-06-01T20:44:30Z,102.0,28.2,3.23,4.75,0.04,456
2026-06-01T20:45:00Z,102.95,27.3,3.59,5.41,0.29,472
2026-06-01T20:45:30Z,104.45,52.3,3.33,3.84,0.2,462
2026-06-01T20:46:00Z,104.4,32.9,3.64,3.51,0.14,464
2026-06-01T20:46:30Z,112.1,47.4,2.11,3.84,0.01,464
2026-06-01T20:47:00Z,112.63,45.5,2.52,4.29,0.04,449
2026-06-01T20:47:30Z,98.72,52.0,3.23,2.47,0.12,449
2026-06-01T20:48:00Z,115.31,16.9,2.32,2.2,0.27,453
2026-06-01T20:48:30Z,113.21,42.1,2.87,3.25,0.29,456
2026-06-01T20:49:00Z,120.66,32.3,3.24,4.09,0.1,481
2026-06-01T20:49:30Z,108.65,41.2,4.44,4.97,0.06,480
2026-06-01T20:50:00Z,116.57,32.2,3.46,4.11,0.16,438
2026-06-01T20:50:30Z,115.84,48.9,3.36,2.98,0.0,457
2026-06-01T20:51:00Z,108.91,42.1,3.1,2.62,0.21,463
2026-06-01T20:51:30Z,99.68,48.6,3.51,4.95,0.16,467
2026-06-01T20:52:00Z,104.39,46.5,1.87,3.72,0.13,478
2026-06-01T20:52:30Z,104.89,34.0,4.03,5.51,0.27,437
2026-06-01T20:53:00Z,99.29,17.0,4.35,5.56,0.09,467
2026-06-01T20:53:30Z,107.44,32.6,2.46,3.79,0.07,489
2026-06-01T20:54:00Z,97.39,20.9,2.52,3.78,0.13,459
2026-06-01T20:54:30Z,112.32,23.5,3.77,5.01,0.1,457
2026-06-01T20:55:00Z,99.38,35.9,2.49,4.24,0.15,445
2026-06-01T20:55:30Z,100.57,43.8,4.52,6.0,0.29,462
2026-06-01T20:56:00Z,102.27,34.1,4.35,6.61,0.24,489
2026-06-01T20:56:30Z,111.24,39.9,4.4,6.25,0.22,498
2026-06-01T20:57:00Z,97.52,59.1,3.65,4.29,0.19,454
2026-06-01T20:57:30Z,108.04,17.3,3.69,4.31,0.21,428
2026-06-01T20:58:00Z,104.13,23.9,3.16,4.65,0.12,466
2026-06-01T20:58:30Z,102.25,50.7,4.13,6.84,0.2,451
2026-06-01T20:59:00Z,102.37,39.5,3.52,6.69,0.09,458
2026-06-01T20:59:30Z,101.26,20.0,3.87,4.51,0.27,461
2026-06-01T21:00:00Z,96.58,45.1,3.41,6.41,0.04,437
2026-06-01T21:00:30Z,106.8,28.3,4.09,7.01,0.29,437
2026-06-01T21:01:00Z,104.4,33.0,3.48,6.3,0.09,455
2026-06-01T21:01:30Z,113.72,30.7,2.18,4.3,0.25,473
2026-06-01T21:02:00Z,96.7,56.6,4.21,5.86,0.01,452
2026-06-01T21:02:30Z,102.02,32.8,4.63,5.85,0.16,443
2026-06-01T21:03:00Z,91.42,36.3,5.17,6.86,0.15,453
2026-06-01T21:03:30Z,95.88,20.6,4.16,7.22,0.08,453
2026-06-01T21:04:00Z,99.46,60.8,4.88,6.96,0.18,462
2026-06-01T21:04:30Z,96.41,51.4,3.61,4.55,0.06,441
2026-06-01T21:05:00Z,116.73,29.0,5.34,6.96,0.0,429
2026-06-01T21:05:30Z,107.76,24.6,3.4,5.23,0.04,462
2026-06-01T21:06:00Z,109.5,49.2,3.88,6.57,0.12,478
2026-06-01T21:06:30Z,95.13,48.6,4.18,7.23,0.21,468
2026-06-01T21:07:00Z,116.74,26.3,3.0,4.51,0.28,441
2026-06-01T21:07:30Z,107.52,39.4,5.08,7.04,0.14,408
2026-06-01T21:08:00Z,107.07,58.4,3.41,6.22,0.0,467
2026-06-01T21:08:30Z,101.2,44.8,3.04,5.02,0.02,463
2026-06-01T21:09:00Z,104.14,10.0,3.87,4.88,0.2,437
2026-06-01T21:09:30Z,105.66,61.2,2.68,4.99,0.07,445
2026-06-01T21:10:00Z,98.67,24.2,3.33,6.14,0.02,441
2026-06-01T21:10:30Z,104.67,42.4,2.95,5.31,0.1,404
2026-06-01T21:11:00Z,95.22,51.0,4.51,5.52,0.01,458
2026-06-01T21:11:30Z,98.72,58.2,3.27,4.73,0.0,458
2026-06-01T21:12:00Z,88.01,50.2,4.13,6.97,0.03,462
2026-06-01T21:12:30Z,98.86,29.5,3.66,6.23,0.24,451
2026-06-01T21:13:00Z,96.31,36.5,3.47,6.55,0.08,414
2026-06-01T21:13:30Z,92.64,44.3,2.82,4.86,0.09,453
2026-06-01T21:14:00Z,100.59,49.2,3.3,5.45,0.12,444
2026-06-01T21:14:30Z,93.49,44.2,3.87,6.7,0.14,441
2026-06-01T21:15:00Z,100.01,74.9,4.73,6.04,0.05,469
2026-06-01T21:15:30Z,98.76,70.9,5.09,6.54,0.29,440
2026-06-01T21:16:00Z,99.95,28.8,3.29,5.44,0.13,455
2026-06-01T21:16:30Z,101.07,45.0,4.23,5.59,0.22,465
2026-06-01T21:17:00Z,97.51,39.0,4.41,5.22,0.27,444
2026-06-01T21:17:30Z,86.82,51.8,3.16,5.95,0.07,447
2026-06-01T21:18:00Z,101.94,32.5,4.43,8.36,0.23,423
2026-06-01T21:18:30Z,85.5,65.7,3.66,6.04,0.26,449
2026-06-01T21:19:00Z,99.4,32.7,4.65,8.17,0.06,447
2026-06-01T21:19:30Z,90.52,38.3,4.43,7.51,0.11,448
2026-06-01T21:20:00Z,116.12,39.7,4.59,6.44,0.06,436
2026-06-01T21:20:30Z,85.81,45.9,5.89,8.71,0.16,430
2026-06-01T21:21:00Z,105.35,45.2,4.66,7.42,0.01,454
2026-06-01T21:21:30Z,87.32,34.4,2.48,4.8,0.21,436
2026-06-01T21:22:00Z,90.94,73.3,4.22,5.96,0.06,428
2026-06-01T21:22:30Z,98.76,67.8,5.08,7.03,0.16,452
2026-06-01T21:23:00Z,90.62,38.3,3.9,7.31,0.14,430
2026-06-01T21:23:30Z,92.75,75.5,4.93,6.02,0.02,432
2026-06-01T21:24:00Z,96.65,42.8,5.24,7.25,0.17,443
2026-06-01T21:24:30Z,83.67,57.5,5.21,7.87,0.21,424
2026-06-01T21:25:00Z,93.42,42.0,4.63,5.95,0.02,438
2026-06-01T21:25:30Z,94.19,41.6,4.45,7.21,0.07,439
2026-06-01T21:26:00Z,98.78,56.1,6.04,8.26,0.09,438
2026-06-01T21:26:30Z,94.6,61.5,5.74,7.7,0.11,436
2026-06-01T21:27:00Z,84.9,49.9,3.5,6.85,0.18,440
2026-06-01T21:27:30Z,92.93,34.5,4.34,5.73,0.1,445
2026-06-01T21:28:00Z,96.21,43.5,5.55,8.54,0.24,422
2026-06-01T21:28:30Z,101.93,68.7,4.66,6.36,0.03,409
2026-06-01T21:29:00Z,97.53,66.2,5.0,6.9,0.14,426
2026-06-01T21:29:30Z,89.86,45.6,5.07,6.76,0.23,416
2026-06-01T21:30:00Z,88.29,37.2,3.63,6.79,0.11,434
2026-06-01T21:30:30Z,103.92,65.2,3.17,6.15,0.14,435
2026-06-01T21:31:00Z,100.53,62.1,5.58,8.64,0.05,440
2026-06-01T21:31:30Z,90.94,37.2,5.17,8.41,0.08,439
2026-06-01T21:32:00Z,95.92,63.4,3.69,5.88,0.12,427
2026-06-01T21:32:30Z,88.22,79.9,5.25,7.25,0.22,437
2026-06-01T21:33:00Z,89.55,42.7,5.24,7.65,0.02,406
2026-06-01T21:33:30Z,99.43,48.8,4.26,7.45,0.07,446
2026-06-01T21:34:00Z,89.43,47.8,4.57,7.77,0.18,417
2026-06-01T21:34:30Z,82.82,57.6,4.51,6.72,0.01,442
2026-06-01T21:35:00Z,94.83,40.9,5.06,9.88,0.25,435
2026-06-01T21:35:30Z,96.73,47.5,5.13,8.17,0.27,443
2026-06-01T21:36:00Z,104.32,54.6,4.95,8.41,0.14,426
2026-06-01T21:36:30Z,87.08,43.9,4.16,8.17,0.27,444
2026-06-01T21:37:00Z,91.04,44.8,5.28,9.83,0.24,426
2026-06-01T21:37:30Z,83.98,40.2,6.34,9.05,0.2,431
2026-06-01T21:38:00Z,85.4,66.7,5.41,7.33,0.01,419
2026-06-01T21:38:30Z,81.8,57.5,4.44,7.39,0.17,425
2026-06-01T21:39:00Z,103.21,43.4,4.17,6.68,0.19,414
2026-06-01T21:39:30Z,87.98,46.1,5.94,8.16,0.12,398
2026-06-01T21:40:00Z,81.98,37.6,5.53,10.1,0.07,428
2026-06-01T21:40:30Z,97.96,60.1,5.43,9.95,0.02,450
2026-06-01T21:41:00Z,87.57,58.5,4.61,6.52,0.26,400
2026-06-01T21:41:30Z,87.9,38.9,6.57,9.49,0.05,434
2026-06-01T21:42:00Z,100.36,51.6,4.73,9.0,0.15,432
2026-06-01T21:42:30Z,83.42,65.7,4.33,7.18,0.17,418
2026-06-01T21:43:00Z,88.25,49.3,6.47,9.71,0.06,446
2026-06-01T21:43:30Z,91.58,63.2,6.14,10.16,0.19,421
2026-06-01T21:44:00Z,90.86,45.7,3.94,7.34,0.04,444
2026-06-01T21:44:30Z,98.52,62.2,5.92,8.14,0.15,454
2026-06-01T21:45:00Z,80.9,54.6,6.09,10.18,0.06,431
2026-06-01T21:45:30Z,86.43,56.0,6.3,10.58,0.04,409
2026-06-01T21:46:00Z,80.02,85.0,5.34,7.01,0.13,384
2026-06-01T21:46:30Z,82.51,53.9,6.31,10.39,0.18,409
2026-06-01T21:47:00Z,97.27,76.1,6.29,10.75,0.26,426
2026-06-01T21:47:30Z,83.49,54.6,4.72,7.18,0.15,441
2026-06-01T21:48:00Z,82.89,44.9,5.31,9.19,0.23,405
2026-06-01T21:48:30Z,88.31,43.4,5.68,7.5,0.1,444
2026-06-01T21:49:00Z,88.46,42.4,7.08,10.93,0.16,405
2026-06-01T21:49:30Z,95.83,69.5,4.96,9.57,0.23,401
2026-06-01T21:50:00Z,96.71,54.3,6.69,10.71,0.28,411
2026-06-01T21:50:30Z,82.23,87.5,7.12,10.3,0.2,426
2026-06-01T21:51:00Z,93.61,43.5,5.69,10.23,0.23,406
2026-06-01T21:51:30Z,93.37,66.8,7.29,10.71,0.1,407
2026-06-01T21:52:00Z,86.51,83.6,6.74,10.75,0.03,415
2026-06-01T21:52:30Z,98.26,61.4,5.73,8.08,0.26,410
2026-06-01T21:53:00Z,76.53,52.7,5.04,9.4,0.23,432
2026-06-01T21:53:30Z,97.5,65.1,5.96,11.39,0.12,444
2026-06-01T21:54:00Z,77.9,64.1,5.5,7.55,0.21,407
2026-06-01T21:54:30Z,82.5,52.9,6.5,9.93,0.02,386
2026-06-01T21:55:00Z,81.37,53.1,7.08,11.07,0.11,411
2026-06-01T21:55:30Z,92.19,39.9,7.35,11.2,0.21,426
2026-06-01T21:56:00Z,84.77,71.6,4.27,7.81,0.16,414
2026-06-01T21:56:30Z,81.14,44.0,6.06,8.16,0.15,400
2026-06-01T21:57:00Z,91.83,34.7,6.01,8.33,0.29,396
2026-06-01T21:57:30Z,98.96,66.6,5.11,10.08,0.22,429
2026-06-01T21:58:00Z,81.53,35.7,5.95,11.61,0.21,424
2026-06-01T21:58:30Z,87.57,48.6,4.61,9.09,0.27,427
2026-06-01T21:59:00Z,87.78,52.0,6.26,9.0,0.28,411
2026-06-01T21:59:30Z,80.29,70.1,6.01,10.97,0.01,395
2026-06-01T22:00:00Z,94.12,74.4,5.88,10.26,0.21,386
2026-06-01T22:00:30Z,74.18,88.3,6.18,11.34,0.18,425
2026-06-01T22:01:00Z,78.22,51.2,7.04,10.1,0.09,418
2026-06-01T22:01:30Z,90.96,60.2,4.37,8.63,0.23,395
2026-06-01T22:02:00Z,92.73,39.1,5.62,10.15,0.25,408
2026-06-01T22:02:30Z,93.39,53.4,5.13,8.45,0.22,447
2026-06-01T22:03:00Z,77.5,78.8,5.07,9.95,0.26,411
2026-06-01T22:03:30Z,96.06,70.8,5.71,9.2,0.28,426
2026-06-01T22:04:00Z,82.99,78.1,6.05,11.65,0.05,427
2026-06-01T22:04:30Z,86.16,50.8,4.89,9.29,0.23,401
2026-06-01T22:05:00Z,82.59,64.1,7.51,12.34,0.17,405
2026-06-01T22:05:30Z,75.13,59.6,6.51,10.35,0.25,396
2026-06-01T22:06:00Z,86.41,64.7,5.87,8.73,0.13,412
2026-06-01T22:06:30Z,94.61,45.0,5.35,10.48,0.26,434
2026-06-01T22:07:00Z,57.1,87.1,5.8,9.13,0.28,426
2026-06-01T22:07:30Z,87.4,74.9,6.36,9.95,0.11,398
2026-06-01T22:08:00Z,75.5,59.6,6.41,10.81,0.2,392
2026-06-01T22:08:30Z,79.33,60.5,7.44,11.68,0.07,403
2026-06-01T22:09:00Z,73.86,57.2,6.17,12.17,0.04,388
2026-06-01T22:09:30Z,94.73,51.2,7.84,11.98,0.21,420
2026-06-01T22:10:00Z,92.79,73.4,5.79,9.11,0.06,411
2026-06-01T22:10:30Z,77.69,43.3,6.02,10.27,0.09,411
2026-06-01T22:11:00Z,77.83,62.4,6.36,11.95,0.16,388
2026-06-01T22:11:30Z,83.15,46.8,5.99,11.25,0.15,426
2026-06-01T22:12:00Z,84.85,40.7,6.18,11.26,0.23,394
2026-06-01T22:12:30Z,83.24,70.9,8.06,12.8,0.23,370
2026-06-01T22:13:00Z,76.33,69.3,7.73,11.61,0.17,404
2026-06-01T22:13:30Z,69.86,57.2,5.01,9.58,0.0,434
2026-06-01T22:14:00Z,83.42,87.0,5.43,9.29,0.11,404
2026-06-01T22:14:30Z,85.11,44.4,6.48,11.32,0.29,391
2026-06-01T22:15:00Z,89.77,77.2,5.72,10.48,0.25,410
2026-06-01T22:15:30Z,93.7,67.9,6.44,11.21,0.02,404
2026-06-01T22:16:00Z,83.27,52.4,6.95,11.54,0.28,424
2026-06-01T22:16:30Z,76.4,56.3,5.2,9.73,0.19,421
2026-06-01T22:17:00Z,86.79,64.1,7.32,11.18,0.12,392
2026-06-01T22:17:30Z,81.47,48.5,6.44,9.52,0.12,395
2026-06-01T22:18:00Z,80.2,75.6,7.07,11.09,0.04,389
2026-06-01T22:18:30Z,81.97,70.8,6.51,12.05,0.02,383
2026-06-01T22:19:00Z,76.45,54.1,6.24,10.31,0.28,385
2026-06-01T22:19:30Z,77.12,65.0,7.76,12.75,0.09,403
2026-06-01T22:20:00Z,76.87,39.0,6.97,11.86,0.06,387
2026-06-01T22:20:30Z,77.82,73.5,6.65,12.78,0.27,381
2026-06-01T22:21:00Z,78.9,51.9,7.05,12.5,0.09,396
2026-06-01T22:21:30Z,90.84,89.0,6.6,10.13,0.29,382
2026-06-01T22:22:00Z,75.2,61.2,7.03,11.64,0.11,399
2026-06-01T22:22:30Z,73.97,58.6,6.75,11.53,0.22,397
2026-06-01T22:23:00Z,87.28,74.0,6.42,12.44,0.08,393
2026-06-01T22:23:30Z,77.76,50.0,6.73,10.81,0.13,394
2026-06-01T22:24:00Z,77.26,63.5,8.49,13.83,0.13,386
2026-06-01T22:24:30Z,86.2,89.8,8.1,12.63,0.3,396
